tipo_cliente,metodo_pago,dispositivo,estado_red,region_fiscal,envio
Nuevo,PayPal,Movil,SinConexion,LATAM,Estandar
Nuevo,PayPal,Movil,SinConexion,LATAM,Express
Nuevo,PayPal,Movil,SinConexion,LATAM,Pickup
Nuevo,PayPal,Movil,SinConexion,EU,Economico
Nuevo,PayPal,Movil,SinConexion,EU,Estandar
Nuevo,PayPal,Movil,SinConexion,EU,Express
Nuevo,PayPal,Movil,SinConexion,EU,Pickup
Nuevo,PayPal,Movil,SinConexion,US,Economico
Nuevo,PayPal,Movil,SinConexion,US,Estandar
Nuevo,PayPal,Movil,SinConexion,US,Express
Nuevo,PayPal,Movil,SinConexion,US,Pickup
Nuevo,PayPal,Movil,SinConexion,APAC,Economico
Nuevo,PayPal,Movil,SinConexion,APAC,Estandar
Nuevo,PayPal,Movil,SinConexion,APAC,Express
Nuevo,PayPal,Movil,SinConexion,APAC,Pickup
Nuevo,PayPal,Desktop,Buena,LATAM,Economico
Nuevo,PayPal,Desktop,Buena,LATAM,Estandar
Nuevo,PayPal,Desktop,Buena,LATAM,Express
Nuevo,PayPal,Desktop,Buena,LATAM,Pickup
Nuevo,PayPal,Desktop,Buena,EU,Economico
Nuevo,PayPal,Desktop,Buena,EU,Estandar
Nuevo,PayPal,Desktop,Buena,EU,Express
Nuevo,PayPal,Desktop,Buena,EU,Pickup
Nuevo,PayPal,Desktop,Buena,US,Economico
Nuevo,PayPal,Desktop,Buena,US,Estandar
Nuevo,PayPal,Desktop,Buena,US,Express
Nuevo,PayPal,Desktop,Buena,US,Pickup
Nuevo,PayPal,Desktop,Buena,APAC,Economico
Nuevo,PayPal,Desktop,Buena,APAC,Estandar
Nuevo,PayPal,Desktop,Buena,APAC,Express
Nuevo,PayPal,Desktop,Buena,APAC,Pickup
Nuevo,PayPal,Desktop,Media,LATAM,Economico
Nuevo,PayPal,Desktop,Media,LATAM,Estandar
Nuevo,PayPal,Desktop,Media,LATAM,Express
Nuevo,PayPal,Desktop,Media,LATAM,Pickup
Nuevo,PayPal,Desktop,Media,EU,Economico
Nuevo,PayPal,Desktop,Media,EU,Estandar
Nuevo,PayPal,Desktop,Media,EU,Express
Nuevo,PayPal,Desktop,Media,EU,Pickup
Nuevo,PayPal,Desktop,Media,US,Economico
Nuevo,PayPal,Desktop,Media,US,Estandar
Nuevo,PayPal,Desktop,Media,US,Express
Nuevo,PayPal,Desktop,Media,US,Pickup
Nuevo,PayPal,Desktop,Media,APAC,Economico
Nuevo,PayPal,Desktop,Media,APAC,Estandar
Nuevo,PayPal,Desktop,Media,APAC,Express
Nuevo,PayPal,Desktop,Media,APAC,Pickup
Nuevo,PayPal,Desktop,Lenta,LATAM,Economico
Nuevo,PayPal,Desktop,Lenta,LATAM,Estandar
Nuevo,PayPal,Desktop,Lenta,LATAM,Express
Nuevo,PayPal,Desktop,Lenta,LATAM,Pickup
Nuevo,PayPal,Desktop,Lenta,EU,Economico
Nuevo,PayPal,Desktop,Lenta,EU,Estandar
Nuevo,PayPal,Desktop,Lenta,EU,Express
Nuevo,PayPal,Desktop,Lenta,EU,Pickup
Nuevo,PayPal,Desktop,Lenta,US,Economico
Nuevo,PayPal,Desktop,Lenta,US,Estandar
Nuevo,PayPal,Desktop,Lenta,US,Express
Nuevo,PayPal,Desktop,Lenta,US,Pickup
Nuevo,PayPal,Desktop,Lenta,APAC,Economico
Nuevo,PayPal,Desktop,Lenta,APAC,Estandar
Nuevo,PayPal,Desktop,Lenta,APAC,Express
Nuevo,PayPal,Desktop,Lenta,APAC,Pickup
Nuevo,PayPal,Desktop,Intermitente,LATAM,Economico
Nuevo,PayPal,Desktop,Intermitente,LATAM,Estandar
Nuevo,PayPal,Desktop,Intermitente,LATAM,Express
Nuevo,PayPal,Desktop,Intermitente,LATAM,Pickup
Nuevo,PayPal,Desktop,Intermitente,EU,Economico
Nuevo,PayPal,Desktop,Intermitente,EU,Estandar
Nuevo,PayPal,Desktop,Intermitente,EU,Express
Nuevo,PayPal,Desktop,Intermitente,EU,Pickup
Nuevo,PayPal,Desktop,Intermitente,US,Economico
Nuevo,PayPal,Desktop,Intermitente,US,Estandar
Nuevo,PayPal,Desktop,Intermitente,US,Express
Nuevo,PayPal,Desktop,Intermitente,US,Pickup
Nuevo,PayPal,Desktop,Intermitente,APAC,Economico
Nuevo,PayPal,Desktop,Intermitente,APAC,Estandar
Nuevo,PayPal,Desktop,Intermitente,APAC,Express
Nuevo,PayPal,Desktop,Intermitente,APAC,Pickup
Nuevo,PayPal,Desktop,SinConexion,LATAM,Economico
Nuevo,PayPal,Desktop,SinConexion,LATAM,Estandar
Nuevo,PayPal,Desktop,SinConexion,LATAM,Express
Nuevo,PayPal,Desktop,SinConexion,LATAM,Pickup
Nuevo,PayPal,Desktop,SinConexion,EU,Economico
Nuevo,PayPal,Desktop,SinConexion,EU,Estandar
Nuevo,PayPal,Desktop,SinConexion,EU,Express
Nuevo,PayPal,Desktop,SinConexion,EU,Pickup
Nuevo,PayPal,Desktop,SinConexion,US,Economico
Nuevo,PayPal,Desktop,SinConexion,US,Estandar
Nuevo,PayPal,Desktop,SinConexion,US,Express
Nuevo,PayPal,Desktop,SinConexion,US,Pickup
Nuevo,PayPal,Desktop,SinConexion,APAC,Economico
Nuevo,PayPal,Desktop,SinConexion,APAC,Estandar
Nuevo,PayPal,Desktop,SinConexion,APAC,Express
Nuevo,PayPal,Desktop,SinConexion,APAC,Pickup
Nuevo,PayPal,Tableta,Buena,LATAM,Economico
Nuevo,PayPal,Tableta,Buena,LATAM,Estandar
Nuevo,PayPal,Tableta,Buena,LATAM,Express
Nuevo,PayPal,Tableta,Buena,LATAM,Pickup
Nuevo,PayPal,Tableta,Buena,EU,Economico
Nuevo,PayPal,Tableta,Buena,EU,Estandar
Nuevo,PayPal,Tableta,Buena,EU,Express
Nuevo,PayPal,Tableta,Buena,EU,Pickup
Nuevo,PayPal,Tableta,Buena,US,Economico
Nuevo,PayPal,Tableta,Buena,US,Estandar
Nuevo,PayPal,Tableta,Buena,US,Express
Nuevo,PayPal,Tableta,Buena,US,Pickup
Nuevo,PayPal,Tableta,Buena,APAC,Economico
Nuevo,PayPal,Tableta,Buena,APAC,Estandar
Nuevo,PayPal,Tableta,Buena,APAC,Express
Nuevo,PayPal,Tableta,Buena,APAC,Pickup
Nuevo,PayPal,Tableta,Media,LATAM,Economico
Nuevo,PayPal,Tableta,Media,LATAM,Estandar
Nuevo,PayPal,Tableta,Media,LATAM,Express
Nuevo,PayPal,Tableta,Media,LATAM,Pickup
Nuevo,PayPal,Tableta,Media,EU,Economico
Nuevo,PayPal,Tableta,Media,EU,Estandar
Nuevo,PayPal,Tableta,Media,EU,Express
Nuevo,PayPal,Tableta,Media,EU,Pickup
Nuevo,PayPal,Tableta,Media,US,Economico
Nuevo,PayPal,Tableta,Media,US,Estandar
Nuevo,PayPal,Tableta,Media,US,Express
Nuevo,PayPal,Tableta,Media,US,Pickup
Nuevo,PayPal,Tableta,Media,APAC,Economico
Nuevo,PayPal,Tableta,Media,APAC,Estandar
Nuevo,PayPal,Tableta,Media,APAC,Express
Nuevo,PayPal,Tableta,Media,APAC,Pickup
Nuevo,PayPal,Tableta,Lenta,LATAM,Economico
Nuevo,PayPal,Tableta,Lenta,LATAM,Estandar
Nuevo,PayPal,Tableta,Lenta,LATAM,Express
Nuevo,PayPal,Tableta,Lenta,LATAM,Pickup
Nuevo,PayPal,Tableta,Lenta,EU,Economico
Nuevo,PayPal,Tableta,Lenta,EU,Estandar
Nuevo,PayPal,Tableta,Lenta,EU,Express
Nuevo,PayPal,Tableta,Lenta,EU,Pickup
Nuevo,PayPal,Tableta,Lenta,US,Economico
Nuevo,PayPal,Tableta,Lenta,US,Estandar
Nuevo,PayPal,Tableta,Lenta,US,Express
Nuevo,PayPal,Tableta,Lenta,US,Pickup
Nuevo,PayPal,Tableta,Lenta,APAC,Economico
Nuevo,PayPal,Tableta,Lenta,APAC,Estandar
Nuevo,PayPal,Tableta,Lenta,APAC,Express
Nuevo,PayPal,Tableta,Lenta,APAC,Pickup
Nuevo,PayPal,Tableta,Intermitente,LATAM,Economico
Nuevo,PayPal,Tableta,Intermitente,LATAM,Estandar
Nuevo,PayPal,Tableta,Intermitente,LATAM,Express
Nuevo,PayPal,Tableta,Intermitente,LATAM,Pickup
Nuevo,PayPal,Tableta,Intermitente,EU,Economico
Nuevo,PayPal,Tableta,Intermitente,EU,Estandar
Nuevo,PayPal,Tableta,Intermitente,EU,Express
Nuevo,PayPal,Tableta,Intermitente,EU,Pickup
Nuevo,PayPal,Tableta,Intermitente,US,Economico
Nuevo,PayPal,Tableta,Intermitente,US,Estandar
Nuevo,PayPal,Tableta,Intermitente,US,Express
Nuevo,PayPal,Tableta,Intermitente,US,Pickup
Nuevo,PayPal,Tableta,Intermitente,APAC,Economico
Nuevo,PayPal,Tableta,Intermitente,APAC,Estandar
Nuevo,PayPal,Tableta,Intermitente,APAC,Express
Nuevo,PayPal,Tableta,Intermitente,APAC,Pickup
Nuevo,PayPal,Tableta,SinConexion,LATAM,Economico
Nuevo,PayPal,Tableta,SinConexion,LATAM,Estandar
Nuevo,PayPal,Tableta,SinConexion,LATAM,Express
Nuevo,PayPal,Tableta,SinConexion,LATAM,Pickup
Nuevo,PayPal,Tableta,SinConexion,EU,Economico
Nuevo,PayPal,Tableta,SinConexion,EU,Estandar
Nuevo,PayPal,Tableta,SinConexion,EU,Express
Nuevo,PayPal,Tableta,SinConexion,EU,Pickup
Nuevo,PayPal,Tableta,SinConexion,US,Economico
Nuevo,PayPal,Tableta,SinConexion,US,Estandar
Nuevo,PayPal,Tableta,SinConexion,US,Express
Nuevo,PayPal,Tableta,SinConexion,US,Pickup
Nuevo,PayPal,Tableta,SinConexion,APAC,Economico
Nuevo,PayPal,Tableta,SinConexion,APAC,Estandar
Nuevo,PayPal,Tableta,SinConexion,APAC,Express
Nuevo,PayPal,Tableta,SinConexion,APAC,Pickup
Nuevo,PayPal,SmartTV,Buena,LATAM,Economico
Nuevo,PayPal,SmartTV,Buena,LATAM,Estandar
Nuevo,PayPal,SmartTV,Buena,LATAM,Express
Nuevo,PayPal,SmartTV,Buena,LATAM,Pickup
Nuevo,PayPal,SmartTV,Buena,EU,Economico
Nuevo,PayPal,SmartTV,Buena,EU,Estandar
Nuevo,PayPal,SmartTV,Buena,EU,Express
Nuevo,PayPal,SmartTV,Buena,EU,Pickup
Nuevo,PayPal,SmartTV,Buena,US,Economico
Nuevo,PayPal,SmartTV,Buena,US,Estandar
Nuevo,PayPal,SmartTV,Buena,US,Express
Nuevo,PayPal,SmartTV,Buena,US,Pickup
Nuevo,PayPal,SmartTV,Buena,APAC,Economico
Nuevo,PayPal,SmartTV,Buena,APAC,Estandar
Nuevo,PayPal,SmartTV,Buena,APAC,Express
Nuevo,PayPal,SmartTV,Buena,APAC,Pickup
Nuevo,PayPal,SmartTV,Media,LATAM,Economico
Nuevo,PayPal,SmartTV,Media,LATAM,Estandar
Nuevo,PayPal,SmartTV,Media,LATAM,Express
Nuevo,PayPal,SmartTV,Media,LATAM,Pickup
Nuevo,PayPal,SmartTV,Media,EU,Economico
Nuevo,PayPal,SmartTV,Media,EU,Estandar
Nuevo,PayPal,SmartTV,Media,EU,Express
Nuevo,PayPal,SmartTV,Media,EU,Pickup
Nuevo,PayPal,SmartTV,Media,US,Economico
Nuevo,PayPal,SmartTV,Media,US,Estandar
Nuevo,PayPal,SmartTV,Media,US,Express
Nuevo,PayPal,SmartTV,Media,US,Pickup
Nuevo,PayPal,SmartTV,Media,APAC,Economico
Nuevo,PayPal,SmartTV,Media,APAC,Estandar
Nuevo,PayPal,SmartTV,Media,APAC,Express
Nuevo,PayPal,SmartTV,Media,APAC,Pickup
Nuevo,PayPal,SmartTV,Lenta,LATAM,Economico
Nuevo,PayPal,SmartTV,Lenta,LATAM,Estandar
Nuevo,PayPal,SmartTV,Lenta,LATAM,Express
Nuevo,PayPal,SmartTV,Lenta,LATAM,Pickup
Nuevo,PayPal,SmartTV,Lenta,EU,Economico
Nuevo,PayPal,SmartTV,Lenta,EU,Estandar
Nuevo,PayPal,SmartTV,Lenta,EU,Express
Nuevo,PayPal,SmartTV,Lenta,EU,Pickup
Nuevo,PayPal,SmartTV,Lenta,US,Economico
Nuevo,PayPal,SmartTV,Lenta,US,Estandar
Nuevo,PayPal,SmartTV,Lenta,US,Express
Nuevo,PayPal,SmartTV,Lenta,US,Pickup
Nuevo,PayPal,SmartTV,Lenta,APAC,Economico
Nuevo,PayPal,SmartTV,Lenta,APAC,Estandar
Nuevo,PayPal,SmartTV,Lenta,APAC,Express
Nuevo,PayPal,SmartTV,Lenta,APAC,Pickup
Nuevo,PayPal,SmartTV,Intermitente,LATAM,Economico
Nuevo,PayPal,SmartTV,Intermitente,LATAM,Estandar
Nuevo,PayPal,SmartTV,Intermitente,LATAM,Express
Nuevo,PayPal,SmartTV,Intermitente,LATAM,Pickup
Nuevo,PayPal,SmartTV,Intermitente,EU,Economico
Nuevo,PayPal,SmartTV,Intermitente,EU,Estandar
Nuevo,PayPal,SmartTV,Intermitente,EU,Express
Nuevo,PayPal,SmartTV,Intermitente,EU,Pickup
Nuevo,PayPal,SmartTV,Intermitente,US,Economico
Nuevo,PayPal,SmartTV,Intermitente,US,Estandar
Nuevo,PayPal,SmartTV,Intermitente,US,Express
Nuevo,PayPal,SmartTV,Intermitente,US,Pickup
Nuevo,PayPal,SmartTV,Intermitente,APAC,Economico
Nuevo,PayPal,SmartTV,Intermitente,APAC,Estandar
Nuevo,PayPal,SmartTV,Intermitente,APAC,Express
Nuevo,PayPal,SmartTV,Intermitente,APAC,Pickup
Nuevo,PayPal,SmartTV,SinConexion,LATAM,Economico
Nuevo,PayPal,SmartTV,SinConexion,LATAM,Estandar
Nuevo,PayPal,SmartTV,SinConexion,LATAM,Express
Nuevo,PayPal,SmartTV,SinConexion,LATAM,Pickup
Nuevo,PayPal,SmartTV,SinConexion,EU,Economico
Nuevo,PayPal,SmartTV,SinConexion,EU,Estandar
Nuevo,PayPal,SmartTV,SinConexion,EU,Express
Nuevo,PayPal,SmartTV,SinConexion,EU,Pickup
Nuevo,PayPal,SmartTV,SinConexion,US,Economico
Nuevo,PayPal,SmartTV,SinConexion,US,Estandar
Nuevo,PayPal,SmartTV,SinConexion,US,Express
Nuevo,PayPal,SmartTV,SinConexion,US,Pickup
Nuevo,PayPal,SmartTV,SinConexion,APAC,Economico
Nuevo,PayPal,SmartTV,SinConexion,APAC,Estandar
Nuevo,PayPal,SmartTV,SinConexion,APAC,Express
Nuevo,PayPal,SmartTV,SinConexion,APAC,Pickup
Nuevo,PayPal,Consola,Buena,LATAM,Economico
Nuevo,PayPal,Consola,Buena,LATAM,Estandar
Nuevo,PayPal,Consola,Buena,LATAM,Express
Nuevo,PayPal,Consola,Buena,LATAM,Pickup
Nuevo,PayPal,Consola,Buena,EU,Economico
Nuevo,PayPal,Consola,Buena,EU,Estandar
Nuevo,PayPal,Consola,Buena,EU,Express
Nuevo,PayPal,Consola,Buena,EU,Pickup
Nuevo,PayPal,Consola,Buena,US,Economico
Nuevo,PayPal,Consola,Buena,US,Estandar
Nuevo,PayPal,Consola,Buena,US,Express
Nuevo,PayPal,Consola,Buena,US,Pickup
Nuevo,PayPal,Consola,Buena,APAC,Economico
Nuevo,PayPal,Consola,Buena,APAC,Estandar
Nuevo,PayPal,Consola,Buena,APAC,Express
Nuevo,PayPal,Consola,Buena,APAC,Pickup
Nuevo,PayPal,Consola,Media,LATAM,Economico
Nuevo,PayPal,Consola,Media,LATAM,Estandar
Nuevo,PayPal,Consola,Media,LATAM,Express
Nuevo,PayPal,Consola,Media,LATAM,Pickup
Nuevo,PayPal,Consola,Media,EU,Economico
Nuevo,PayPal,Consola,Media,EU,Estandar
Nuevo,PayPal,Consola,Media,EU,Express
Nuevo,PayPal,Consola,Media,EU,Pickup
Nuevo,PayPal,Consola,Media,US,Economico
Nuevo,PayPal,Consola,Media,US,Estandar
Nuevo,PayPal,Consola,Media,US,Express
Nuevo,PayPal,Consola,Media,US,Pickup
Nuevo,PayPal,Consola,Media,APAC,Economico
Nuevo,PayPal,Consola,Media,APAC,Estandar
Nuevo,PayPal,Consola,Media,APAC,Express
Nuevo,PayPal,Consola,Media,APAC,Pickup
Nuevo,PayPal,Consola,Lenta,LATAM,Economico
Nuevo,PayPal,Consola,Lenta,LATAM,Estandar
Nuevo,PayPal,Consola,Lenta,LATAM,Express
Nuevo,PayPal,Consola,Lenta,LATAM,Pickup
Nuevo,PayPal,Consola,Lenta,EU,Economico
Nuevo,PayPal,Consola,Lenta,EU,Estandar
Nuevo,PayPal,Consola,Lenta,EU,Express
Nuevo,PayPal,Consola,Lenta,EU,Pickup
Nuevo,PayPal,Consola,Lenta,US,Economico
Nuevo,PayPal,Consola,Lenta,US,Estandar
Nuevo,PayPal,Consola,Lenta,US,Express
Nuevo,PayPal,Consola,Lenta,US,Pickup
Nuevo,PayPal,Consola,Lenta,APAC,Economico
Nuevo,PayPal,Consola,Lenta,APAC,Estandar
Nuevo,PayPal,Consola,Lenta,APAC,Express
Nuevo,PayPal,Consola,Lenta,APAC,Pickup
Nuevo,PayPal,Consola,Intermitente,LATAM,Economico
Nuevo,PayPal,Consola,Intermitente,LATAM,Estandar
Nuevo,PayPal,Consola,Intermitente,LATAM,Express
Nuevo,PayPal,Consola,Intermitente,LATAM,Pickup
Nuevo,PayPal,Consola,Intermitente,EU,Economico
Nuevo,PayPal,Consola,Intermitente,EU,Estandar
Nuevo,PayPal,Consola,Intermitente,EU,Express
Nuevo,PayPal,Consola,Intermitente,EU,Pickup
Nuevo,PayPal,Consola,Intermitente,US,Economico
Nuevo,PayPal,Consola,Intermitente,US,Estandar
Nuevo,PayPal,Consola,Intermitente,US,Express
Nuevo,PayPal,Consola,Intermitente,US,Pickup
Nuevo,PayPal,Consola,Intermitente,APAC,Economico
Nuevo,PayPal,Consola,Intermitente,APAC,Estandar
Nuevo,PayPal,Consola,Intermitente,APAC,Express
Nuevo,PayPal,Consola,Intermitente,APAC,Pickup
Nuevo,PayPal,Consola,SinConexion,LATAM,Economico
Nuevo,PayPal,Consola,SinConexion,LATAM,Estandar
Nuevo,PayPal,Consola,SinConexion,LATAM,Express
Nuevo,PayPal,Consola,SinConexion,LATAM,Pickup
Nuevo,PayPal,Consola,SinConexion,EU,Economico
Nuevo,PayPal,Consola,SinConexion,EU,Estandar
Nuevo,PayPal,Consola,SinConexion,EU,Express
Nuevo,PayPal,Consola,SinConexion,EU,Pickup
Nuevo,PayPal,Consola,SinConexion,US,Economico
Nuevo,PayPal,Consola,SinConexion,US,Estandar
Nuevo,PayPal,Consola,SinConexion,US,Express
Nuevo,PayPal,Consola,SinConexion,US,Pickup
Nuevo,PayPal,Consola,SinConexion,APAC,Economico
Nuevo,PayPal,Consola,SinConexion,APAC,Estandar
Nuevo,PayPal,Consola,SinConexion,APAC,Express
Nuevo,PayPal,Consola,SinConexion,APAC,Pickup
Nuevo,Transferencia,Movil,Buena,LATAM,Economico
Nuevo,Transferencia,Movil,Buena,LATAM,Estandar
Nuevo,Transferencia,Movil,Buena,LATAM,Express
Nuevo,Transferencia,Movil,Buena,LATAM,Pickup
Nuevo,Transferencia,Movil,Buena,EU,Economico
Nuevo,Transferencia,Movil,Buena,EU,Estandar
Nuevo,Transferencia,Movil,Buena,EU,Express
Nuevo,Transferencia,Movil,Buena,EU,Pickup
Nuevo,Transferencia,Movil,Buena,US,Economico
Nuevo,Transferencia,Movil,Buena,US,Estandar
Nuevo,Transferencia,Movil,Buena,US,Express
Nuevo,Transferencia,Movil,Buena,US,Pickup
Nuevo,Transferencia,Movil,Buena,APAC,Economico
Nuevo,Transferencia,Movil,Buena,APAC,Estandar
Nuevo,Transferencia,Movil,Buena,APAC,Express
Nuevo,Transferencia,Movil,Buena,APAC,Pickup
Nuevo,Transferencia,Movil,Media,LATAM,Economico
Nuevo,Transferencia,Movil,Media,LATAM,Estandar
Nuevo,Transferencia,Movil,Media,LATAM,Express
Nuevo,Transferencia,Movil,Media,LATAM,Pickup
Nuevo,Transferencia,Movil,Media,EU,Economico
Nuevo,Transferencia,Movil,Media,EU,Estandar
Nuevo,Transferencia,Movil,Media,EU,Express
Nuevo,Transferencia,Movil,Media,EU,Pickup
Nuevo,Transferencia,Movil,Media,US,Economico
Nuevo,Transferencia,Movil,Media,US,Estandar
Nuevo,Transferencia,Movil,Media,US,Express
Nuevo,Transferencia,Movil,Media,US,Pickup
Nuevo,Transferencia,Movil,Media,APAC,Economico
Nuevo,Transferencia,Movil,Media,APAC,Estandar
Nuevo,Transferencia,Movil,Media,APAC,Express
Nuevo,Transferencia,Movil,Media,APAC,Pickup
Nuevo,Transferencia,Movil,Lenta,LATAM,Economico
Nuevo,Transferencia,Movil,Lenta,LATAM,Estandar
Nuevo,Transferencia,Movil,Lenta,LATAM,Express
Nuevo,Transferencia,Movil,Lenta,LATAM,Pickup
Nuevo,Transferencia,Movil,Lenta,EU,Economico
Nuevo,Transferencia,Movil,Lenta,EU,Estandar
Nuevo,Transferencia,Movil,Lenta,EU,Express
Nuevo,Transferencia,Movil,Lenta,EU,Pickup
Nuevo,Transferencia,Movil,Lenta,US,Economico
Nuevo,Transferencia,Movil,Lenta,US,Estandar
Nuevo,Transferencia,Movil,Lenta,US,Express
Nuevo,Transferencia,Movil,Lenta,US,Pickup
Nuevo,Transferencia,Movil,Lenta,APAC,Economico
Nuevo,Transferencia,Movil,Lenta,APAC,Estandar
Nuevo,Transferencia,Movil,Lenta,APAC,Express
Nuevo,Transferencia,Movil,Lenta,APAC,Pickup
Nuevo,Transferencia,Movil,Intermitente,LATAM,Economico
Nuevo,Transferencia,Movil,Intermitente,LATAM,Estandar
Nuevo,Transferencia,Movil,Intermitente,LATAM,Express
Nuevo,Transferencia,Movil,Intermitente,LATAM,Pickup
Nuevo,Transferencia,Movil,Intermitente,EU,Economico
Nuevo,Transferencia,Movil,Intermitente,EU,Estandar
Nuevo,Transferencia,Movil,Intermitente,EU,Express
Nuevo,Transferencia,Movil,Intermitente,EU,Pickup
Nuevo,Transferencia,Movil,Intermitente,US,Economico
Nuevo,Transferencia,Movil,Intermitente,US,Estandar
Nuevo,Transferencia,Movil,Intermitente,US,Express
Nuevo,Transferencia,Movil,Intermitente,US,Pickup
Nuevo,Transferencia,Movil,Intermitente,APAC,Economico
Nuevo,Transferencia,Movil,Intermitente,APAC,Estandar
Nuevo,Transferencia,Movil,Intermitente,APAC,Express
Nuevo,Transferencia,Movil,Intermitente,APAC,Pickup
Nuevo,Transferencia,Movil,SinConexion,LATAM,Economico
Nuevo,Transferencia,Movil,SinConexion,LATAM,Estandar
Nuevo,Transferencia,Movil,SinConexion,LATAM,Express
Nuevo,Transferencia,Movil,SinConexion,LATAM,Pickup
Nuevo,Transferencia,Movil,SinConexion,EU,Economico
Nuevo,Transferencia,Movil,SinConexion,EU,Estandar
Nuevo,Transferencia,Movil,SinConexion,EU,Express
Nuevo,Transferencia,Movil,SinConexion,EU,Pickup
Nuevo,Transferencia,Movil,SinConexion,US,Economico
Nuevo,Transferencia,Movil,SinConexion,US,Estandar
Nuevo,Transferencia,Movil,SinConexion,US,Express
Nuevo,Transferencia,Movil,SinConexion,US,Pickup
Nuevo,Transferencia,Movil,SinConexion,APAC,Economico
Nuevo,Transferencia,Movil,SinConexion,APAC,Estandar
Nuevo,Transferencia,Movil,SinConexion,APAC,Express
Nuevo,Transferencia,Movil,SinConexion,APAC,Pickup
Nuevo,Transferencia,Desktop,Buena,LATAM,Economico
Nuevo,Transferencia,Desktop,Buena,LATAM,Estandar
Nuevo,Transferencia,Desktop,Buena,LATAM,Express
Nuevo,Transferencia,Desktop,Buena,LATAM,Pickup
Nuevo,Transferencia,Desktop,Buena,EU,Economico
Nuevo,Transferencia,Desktop,Buena,EU,Estandar
Nuevo,Transferencia,Desktop,Buena,EU,Express
Nuevo,Transferencia,Desktop,Buena,EU,Pickup
Nuevo,Transferencia,Desktop,Buena,US,Economico
Nuevo,Transferencia,Desktop,Buena,US,Estandar
Nuevo,Transferencia,Desktop,Buena,US,Express
Nuevo,Transferencia,Desktop,Buena,US,Pickup
Nuevo,Transferencia,Desktop,Buena,APAC,Economico
Nuevo,Transferencia,Desktop,Buena,APAC,Estandar
Nuevo,Transferencia,Desktop,Buena,APAC,Express
Nuevo,Transferencia,Desktop,Buena,APAC,Pickup
Nuevo,Transferencia,Desktop,Media,LATAM,Economico
Nuevo,Transferencia,Desktop,Media,LATAM,Estandar
Nuevo,Transferencia,Desktop,Media,LATAM,Express
Nuevo,Transferencia,Desktop,Media,LATAM,Pickup
Nuevo,Transferencia,Desktop,Media,EU,Economico
Nuevo,Transferencia,Desktop,Media,EU,Estandar
Nuevo,Transferencia,Desktop,Media,EU,Express
Nuevo,Transferencia,Desktop,Media,EU,Pickup
Nuevo,Transferencia,Desktop,Media,US,Economico
Nuevo,Transferencia,Desktop,Media,US,Estandar
Nuevo,Transferencia,Desktop,Media,US,Express
Nuevo,Transferencia,Desktop,Media,US,Pickup
Nuevo,Transferencia,Desktop,Media,APAC,Economico
Nuevo,Transferencia,Desktop,Media,APAC,Estandar
Nuevo,Transferencia,Desktop,Media,APAC,Express
Nuevo,Transferencia,Desktop,Media,APAC,Pickup
Nuevo,Transferencia,Desktop,Lenta,LATAM,Economico
Nuevo,Transferencia,Desktop,Lenta,LATAM,Estandar
Nuevo,Transferencia,Desktop,Lenta,LATAM,Express
Nuevo,Transferencia,Desktop,Lenta,LATAM,Pickup
Nuevo,Transferencia,Desktop,Lenta,EU,Economico
Nuevo,Transferencia,Desktop,Lenta,EU,Estandar
Nuevo,Transferencia,Desktop,Lenta,EU,Express
Nuevo,Transferencia,Desktop,Lenta,EU,Pickup
Nuevo,Transferencia,Desktop,Lenta,US,Economico
Nuevo,Transferencia,Desktop,Lenta,US,Estandar
Nuevo,Transferencia,Desktop,Lenta,US,Express
Nuevo,Transferencia,Desktop,Lenta,US,Pickup
Nuevo,Transferencia,Desktop,Lenta,APAC,Economico
Nuevo,Transferencia,Desktop,Lenta,APAC,Estandar
Nuevo,Transferencia,Desktop,Lenta,APAC,Express
Nuevo,Transferencia,Desktop,Lenta,APAC,Pickup
Nuevo,Transferencia,Desktop,Intermitente,LATAM,Economico
Nuevo,Transferencia,Desktop,Intermitente,LATAM,Estandar
Nuevo,Transferencia,Desktop,Intermitente,LATAM,Express
Nuevo,Transferencia,Desktop,Intermitente,LATAM,Pickup
Nuevo,Transferencia,Desktop,Intermitente,EU,Economico
Nuevo,Transferencia,Desktop,Intermitente,EU,Estandar
Nuevo,Transferencia,Desktop,Intermitente,EU,Express
Nuevo,Transferencia,Desktop,Intermitente,EU,Pickup
Nuevo,Transferencia,Desktop,Intermitente,US,Economico
Nuevo,Transferencia,Desktop,Intermitente,US,Estandar
Nuevo,Transferencia,Desktop,Intermitente,US,Express
Nuevo,Transferencia,Desktop,Intermitente,US,Pickup
Nuevo,Transferencia,Desktop,Intermitente,APAC,Economico
Nuevo,Transferencia,Desktop,Intermitente,APAC,Estandar
Nuevo,Transferencia,Desktop,Intermitente,APAC,Express
Nuevo,Transferencia,Desktop,Intermitente,APAC,Pickup
Nuevo,Transferencia,Desktop,SinConexion,LATAM,Economico
Nuevo,Transferencia,Desktop,SinConexion,LATAM,Estandar
Nuevo,Transferencia,Desktop,SinConexion,LATAM,Express
Nuevo,Transferencia,Desktop,SinConexion,LATAM,Pickup
Nuevo,Transferencia,Desktop,SinConexion,EU,Economico
Nuevo,Transferencia,Desktop,SinConexion,EU,Estandar
Nuevo,Transferencia,Desktop,SinConexion,EU,Express
